win_idx,label,acc_v,acc_m,acc_u,acc_fused,P_v,P_m,P_u,brightness,multipath_p,emi,w_v,w_m,w_u
581,1,1.0,1.0,0.5833333333333334,1.0,1.0,0.7844078762870328,0.5799479295530799,0.7153139397835637,0.5,20,0.9995606211672019,0.0066928509242848554,0.3775406687981454
582,1,1.0,1.0,0.5166666666666667,1.0,1.0,0.784407876285552,0.5529900213793988,0.5066731219236665,0.5,20,0.9900491521196365,0.0066928509242848554,0.3775406687981454
583,1,1.0,1.0,0.48333333333333334,1.0,1.0,0.7844078762854648,0.528645825497169,0.26398994469582704,0.5,20,0.723091605516865,0.0066928509242848554,0.3775406687981454
584,1,1.0,1.0,0.55,1.0,0.9999968,0.7844078762854882,0.5795118591732408,0.4210056115469444,0.5,20,0.9649426769140657,0.0066928509242848554,0.3775406687981454
585,0,1.0,0.2,0.8166666666666667,1.0,3.7924304e-09,0.7844078764190604,0.2574339956802576,0.6405927130961331,0.5,20,0.9986534885137361,0.0066928509242848554,0.3775406687981454
586,0,1.0,0.0,0.85,1.0,8.625171e-06,0.7844075377463838,0.2540893422922552,0.6623307255410944,0.5,20,0.9990277849868646,0.0066928509242848554,0.3775406687981454
587,0,1.0,0.0,0.85,1.0,1.1785684e-12,0.7844078762828489,0.2419545052826219,0.8598475845802048,0.5,20,0.9999497130046966,0.0066928509242848554,0.3775406687981454
588,0,1.0,0.0,0.85,1.0,9.996316e-13,0.7844078762632355,0.24389008320069586,0.6077203299266108,0.5,20,0.9977971652239209,0.0066928509242848554,0.3775406687981454
589,0,1.0,0.0,0.9,1.0,2.128727e-06,0.7843494066807353,0.20627981187567676,0.6256285949712402,0.5,20,0.998315211317638,0.0066928509242848554,0.3775406687981454
590,0,1.0,0.0,0.9333333333333333,1.0,1.14696626e-07,0.7844078762854648,0.20906537103825393,0.5646023877434316,0.5,20,0.995802399603797,0.0066928509242848554,0.3775406687981454
591,0,1.0,0.0,0.8166666666666667,1.0,3.0718857e-05,0.7844078760671903,0.23569777436816605,0.5204235328883327,0.5,20,0.9918887019399938,0.0066928509242848554,0.3775406687981454
592,0,1.0,0.0,0.95,1.0,0.01930715,0.7844078762841503,0.23248909456341565,0.48017834523990477,0.5,20,0.9852648570601449,0.0066928509242848554,0.3775406687981454
593,0,1.0,0.0,0.9,1.0,1.54922e-08,0.7844078762848201,0.22705234827689658,0.6270717340434115,0.5,20,0.9983512306876606,0.0066928509242848554,0.3775406687981454
594,0,1.0,0.0,0.7833333333333333,1.0,3.0407793e-07,0.7844078762850214,0.2356255571032681,0.511621568627451,0.5,20,0.990754442310037,0.0066928509242848554,0.3775406687981454
595,0,1.0,0.0,0.9,1.0,1.0799857e-12,0.7844078762761267,0.21066789920386306,0.6097214861920744,0.5,20,0.9978621666469335,0.0066928509242848554,0.3775406687981454
596,0,1.0,0.0,0.9166666666666666,1.0,9.69699e-07,0.7844078762469616,0.1858958005221063,0.6172453872643626,0.5,20,0.9980898867563304,0.0066928509242848554,0.3775406687981454
597,0,1.0,0.0,0.9,1.0,2.6139008e-12,0.7844078762854643,0.15680993263898596,0.5148561988898124,0.5,20,0.9911884645554929,0.0066928509242848554,0.3775406687981454
598,0,1.0,0.0,0.8833333333333333,1.0,3.538133e-08,0.7844078762853565,0.18641107822019484,0.5848976901366608,0.5,20,0.996900670540818,0.0066928509242848554,0.3775406687981454
599,0,1.0,0.0,0.8333333333333334,1.0,1.2169524e-12,0.7844078762829548,0.23823622209987033,0.8564989018549389,0.5,20,0.9999471226991431,0.0066928509242848554,0.3775406687981454
600,0,1.0,0.0,0.8833333333333333,1.0,6.9266076e-05,0.7844078762800194,0.17531835609601926,0.5763398692810457,0.5,20,0.9964776489779241,0.0066928509242848554,0.3775406687981454
601,0,1.0,0.0,0.9166666666666666,1.0,0.00019989983,0.7844078761974901,0.21913449195524073,0.5209810206133735,0.5,20,0.9919557049973288,0.0066928509242848554,0.3775406687981454
602,0,1.0,0.0,0.9333333333333333,1.0,2.5213203e-05,0.7844078762835404,0.21025626692291344,0.7957464988928737,0.5,20,0.9998684770260835,0.0066928509242848554,0.3775406687981454
603,0,1.0,0.0,0.8166666666666667,1.0,1.5898026e-11,0.7844078762854545,0.2101698406344775,0.3698554169142404,0.5,20,0.9274276811596878,0.0066928509242848554,0.3775406687981454
604,0,1.0,0.0,0.8833333333333333,1.0,8.39352e-16,0.7844078762828767,0.24254075970633965,0.6217498435544431,0.5,20,0.998214460714368,0.0066928509242848554,0.3775406687981454
605,0,1.0,0.0,0.8666666666666667,1.0,3.6939806e-13,0.7844078762854644,0.24211071071700957,0.4417579897456059,0.5,20,0.9740772549265982,0.0066928509242848554,0.3775406687981454
606,1,1.0,0.7833333333333333,0.55,1.0,1.0,0.7844078662932371,0.4328529437526424,0.415765393876849,0.5,20,0.9621842729328356,0.0066928509242848554,0.3775406687981454
607,1,1.0,1.0,0.5666666666666667,1.0,1.0,0.7844078673412495,0.5477835016666592,0.6323665577342048,0.5,20,0.998476922932837,0.0066928509242848554,0.3775406687981454
608,1,1.0,1.0,0.6,1.0,1.0,0.7844078762349135,0.5841648511157487,0.44548726953467954,0.5,20,0.9754529212638122,0.0066928509242848554,0.3775406687981454
609,1,1.0,1.0,0.45,1.0,0.99442965,0.7844078762793195,0.4952408355058365,0.22988179669030734,0.5,20,0.6102175929072826,0.0066928509242848554,0.3775406687981454
610,1,1.0,1.0,0.6166666666666667,1.0,0.99975353,0.7844078754933856,0.5861319184344893,0.3990559871747441,0.5,20,0.9519303014086228,0.0066928509242848554,0.3775406687981454
611,1,1.0,1.0,0.55,1.0,0.9999752,0.7844078762518456,0.5489593313984253,0.41194508866868135,0.5,20,0.9600430817380267,0.0066928509242848554,0.3775406687981454
612,1,1.0,1.0,0.45,1.0,1.0,0.7844078560221546,0.4873548459113258,0.3934994774784349,0.5,20,0.9479694959816954,0.0066928509242848554,0.3775406687981454
613,0,1.0,0.0,0.9166666666666666,1.0,5.9073358e-05,0.7844078757779618,0.21956578996499307,0.5664492344438603,0.5,20,0.995916620220683,0.0066928509242848554,0.3775406687981454
614,0,1.0,0.0,0.8833333333333333,1.0,3.9867374e-14,0.7844078762853994,0.25688087927761016,0.33086294934640526,0.5,20,0.8768512336746905,0.0066928509242848554,0.3775406687981454
