win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,P_v,P_m,P_u
743,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999318,0.99999999999997,0.9631352168328451
744,1,1.0,1.0,1.0,1.0,1.0,1.0,0.94687736,0.9999999999999699,0.9631514699741789
745,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9285615,0.99999999999997,0.9630795664215408
746,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.99999999999997,0.9631565214202066
747,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999976,0.9999999999999287,0.963207379858476
748,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999651,0.9999999999999467,0.9631715033624427
749,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999998593,0.9631835664386672
750,1,0.0,1.0,1.0,1.0,0.0,0.0,0.05242528,0.9999999999999403,0.9631178921759804
751,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99805045,0.9999999999998774,0.9630990375189084
752,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999999999999824,0.9630884115596314
753,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99999857,0.9999999999999218,0.9631752174882885
754,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0007476539,0.9999999999999699,0.9631619719583692
755,1,1.0,1.0,1.0,1.0,1.0,1.0,0.97051233,0.99999999999997,0.9630791138001251
756,1,1.0,1.0,1.0,1.0,1.0,1.0,0.98794204,0.9999999999999694,0.9630288693359765
757,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999697,0.9631230906935503
758,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999,0.99999999999997,0.963134878004443
759,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999932,0.9999999999999682,0.9632093724235402
760,1,1.0,1.0,1.0,1.0,1.0,1.0,0.88387495,0.99999999999997,0.9630457197136175
761,1,0.0,1.0,1.0,1.0,0.0,0.0,0.00029611826,0.99999999999997,0.9631962684585502
762,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999913,0.99999999999997,0.9631636955772651
763,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99999999999997,0.9631884847509732
764,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9804817,0.99999999999997,0.9630232998858121
765,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999981,0.99999999999997,0.963100875222557
766,1,0.0,1.0,1.0,1.0,0.0,0.0,4.4757892e-10,0.99999999999997,0.963083447679274
767,1,1.0,1.0,1.0,1.0,1.0,1.0,0.97360694,0.99999999999997,0.9631045369134646
768,1,0.0,1.0,1.0,1.0,0.0,0.0,2.5643887e-09,0.99999999999997,0.9631933328378542
769,1,0.0,1.0,1.0,1.0,0.0,0.0,2.3638533e-10,0.99999999999997,0.9631329403188802
770,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99998844,0.99999999999997,0.9630695700155382
771,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99985886,0.99999999999997,0.9631325743760976
772,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99999976,0.99999999999997,0.9630213234624111
773,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99999964,0.99999999999997,0.9631488428582501
774,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99998975,0.99999999999997,0.9630322501672123
775,1,0.0,1.0,1.0,1.0,0.0,0.0,0.07521507,0.99999999999997,0.9631041828924531
776,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99757046,0.99999999999997,0.9631956873417794
777,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9991647,0.99999999999997,0.9631730980745509
778,1,1.0,1.0,1.0,1.0,1.0,1.0,0.86022216,0.99999999999997,0.9631065560170439
779,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99952114,0.99999999999997,0.9630860104923994
780,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9954862,0.99999999999997,0.9631848448506123
781,1,1.0,1.0,1.0,1.0,1.0,1.0,0.999998,0.99999999999997,0.963184829365768
782,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99997675,0.99999999999997,0.9631671066478084
783,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99993944,0.99999999999997,0.9632931163186018
784,1,0.0,1.0,1.0,1.0,0.0,0.0,1.3067156e-08,0.99999999999997,0.9631297909115403
785,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99994385,0.99999999999997,0.963062812527889
786,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999995,0.9999999999998923,0.9630812021936584
787,1,1.0,1.0,1.0,1.0,1.0,0.0,0.6017427,0.9999999999999213,0.9631419039045481
788,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99994683,0.9999999999999607,0.9631254706582955
789,1,1.0,1.0,1.0,1.0,1.0,1.0,0.99913436,0.9999999999999274,0.9631652877071372
