win_idx,label,acc_v,acc_m,acc_u,acc_mv,acc_ds_eq,acc_ds_static,P_v,P_m,P_u
817,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,0.99997544,0.7844076808092669,0.8260250505701375
818,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.7844076396217166,0.7984637329913693
819,1,0.0,1.0,0.9666666666666667,1.0,0.0,0.0,0.033055313,0.78440743745034,0.8101472490326634
820,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,0.99731284,0.7844068452794027,0.8244743786508092
821,1,1.0,1.0,0.95,1.0,1.0,1.0,0.99996936,0.7844077764396399,0.8102028939938469
822,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,0.9932441,0.784399843822349,0.7931772200862625
823,1,0.0,1.0,0.95,1.0,0.0,0.0,0.0015562457,0.78440782390856,0.7895041808302363
824,1,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.784401750846736,0.7770468551329724
825,1,1.0,0.7833333333333333,0.9166666666666666,1.0,0.0,1.0,0.99999976,0.7844057813911757,0.7282674836756426
826,1,1.0,0.7833333333333333,0.8333333333333334,1.0,0.0,1.0,0.99999535,0.7844078593384547,0.707948350291171
827,1,0.0,1.0,0.9666666666666667,1.0,0.0,0.0,8.663519e-05,0.7844078651904857,0.7942840921997715
828,1,0.0,1.0,0.95,1.0,0.0,0.0,0.090791054,0.7844078596028347,0.7676193888368669
829,1,0.0,1.0,0.9,1.0,0.0,0.0,2.6145651e-06,0.7844078504927741,0.7559312730925503
830,1,1.0,1.0,0.95,1.0,1.0,1.0,0.986219,0.7844077256846098,0.78417838651884
831,1,1.0,1.0,0.9166666666666666,1.0,0.0,1.0,0.9999764,0.7844078425228312,0.7381058139645915
832,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999943,0.784407876236408,0.7789153009940937
833,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.9999999,0.7844078721203712,0.7841716831438946
834,1,1.0,1.0,0.9666666666666667,1.0,0.0,1.0,0.9688954,0.7844069240479754,0.7732825230367041
835,1,1.0,1.0,0.9833333333333333,1.0,0.0,0.0,0.7238561,0.7844075079846583,0.813407065160146
836,1,1.0,1.0,0.9333333333333333,1.0,0.0,0.0,0.533055,0.784407831597038,0.7982929639374404
837,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9998721,0.7844078685932406,0.7928245736676783
838,1,0.0,1.0,0.9166666666666666,1.0,0.0,0.0,3.015882e-07,0.7844078609670337,0.77314627696855
839,1,0.0,1.0,0.95,1.0,0.0,0.0,3.1871465e-08,0.784407875213599,0.7399755333367016
840,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7844078762189405,0.7625363121413854
841,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.9997689,0.7844044074361792,0.7727752206848952
842,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.99999785,0.7844078726576088,0.7686913713621855
843,1,0.0,1.0,0.9166666666666666,1.0,0.0,0.0,3.785653e-08,0.7844077630528367,0.765740419641361
844,1,0.0,1.0,0.95,1.0,0.0,0.0,0.00037192644,0.7844061963732732,0.7999867446442824
845,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.9789186,0.7844070775451153,0.794498900664974
846,1,1.0,1.0,0.95,1.0,1.0,1.0,0.99963045,0.7844078533169916,0.7717717915880994
847,1,0.0,1.0,0.9333333333333333,1.0,0.0,0.0,0.007406684,0.7844052767080025,0.7844059486035156
848,1,0.0,1.0,0.9666666666666667,1.0,0.0,0.0,2.2755792e-05,0.7844007331236057,0.7837109353525071
849,1,0.0,1.0,1.0,1.0,0.0,0.0,6.786308e-07,0.7844078500051322,0.8336620093608504
850,1,0.0,1.0,0.9666666666666667,1.0,0.0,0.0,0.071835466,0.7844006721000585,0.8240680257924043
851,1,1.0,1.0,0.8833333333333333,1.0,1.0,1.0,0.99941003,0.7844078762853727,0.7704743855177136
852,1,1.0,1.0,0.9833333333333333,1.0,1.0,1.0,0.9984415,0.7844078762842976,0.7673842579504774
853,1,1.0,1.0,0.9,1.0,1.0,1.0,0.9936255,0.7844078762853357,0.795630054140236
854,1,0.0,1.0,0.95,1.0,0.0,0.0,6.0216436e-08,0.7844078597905647,0.7916806955742052
855,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9999974,0.7844078762416734,0.7897253362352747
856,1,0.0,1.0,0.9333333333333333,1.0,0.0,0.0,7.15746e-05,0.784407876282339,0.7691490184997178
857,1,1.0,1.0,0.9666666666666667,1.0,0.0,0.0,0.67179775,0.7844078760319715,0.7949999554794404
858,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.99999475,0.7844078762854478,0.7944159652667675
859,1,1.0,1.0,1.0,1.0,1.0,1.0,0.9931335,0.7844078762854643,0.7948096969348518
860,1,0.0,1.0,0.9833333333333333,1.0,0.0,0.0,0.014578695,0.7844078545265372,0.7856976407845785
861,1,0.0,1.0,0.9666666666666667,1.0,0.0,0.0,0.0024157017,0.7844078761275337,0.7911684628148342
862,1,0.0,1.0,0.9333333333333333,1.0,0.0,0.0,0.03281925,0.78440763486838,0.788448800995855
863,1,1.0,1.0,0.9666666666666667,1.0,0.0,1.0,0.99463886,0.7844076209827312,0.7439575136759848
864,1,0.0,1.0,0.95,1.0,0.0,0.0,0.0025694866,0.7844078760197544,0.7729643720247714
865,1,0.0,1.0,0.9166666666666666,1.0,0.0,0.0,9.700245e-09,0.7844078729184855,0.7756790352626862
866,1,0.0,1.0,0.95,1.0,0.0,0.0,7.94518e-06,0.7844078755165922,0.8091705235610344
867,1,1.0,1.0,0.9166666666666666,1.0,0.0,0.0,0.8907775,0.7844078762851133,0.7355075154463809
868,1,1.0,1.0,0.9333333333333333,1.0,0.0,0.0,0.88838047,0.7844078762849259,0.7785118661738458
869,1,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,0.784407876285049,0.7584508622465472
870,1,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.7844078314184194,0.7989599163245416
871,1,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.9999987,0.7844065312577547,0.7978894726874556
872,1,0.0,1.0,0.9666666666666667,1.0,0.0,0.0,0.059847545,0.7844078608828529,0.7743656828878008
873,1,0.0,1.0,0.95,1.0,0.0,0.0,9.889909e-12,0.7844078109043465,0.7602581759471664
874,1,0.0,1.0,0.9166666666666666,1.0,0.0,0.0,0.027186152,0.7844078407787834,0.7739662671979735
875,1,0.0,1.0,0.95,1.0,0.0,0.0,0.4694164,0.7844078747627763,0.7767089045272333
876,1,1.0,1.0,0.95,1.0,1.0,1.0,1.0,0.7844078762366665,0.7844516364889369
877,1,0.0,1.0,0.9666666666666667,1.0,0.0,0.0,0.00032408588,0.7844078747023964,0.7648826690038908
878,1,0.0,1.0,0.95,1.0,0.0,0.0,9.243305e-08,0.7844078667057768,0.8032582224909446
879,1,0.0,1.0,0.9833333333333333,1.0,0.0,0.0,4.4294027e-10,0.7844077891088446,0.7896010425549013
880,1,1.0,0.7833333333333333,0.8833333333333333,1.0,0.0,1.0,0.9999982,0.7843200651073893,0.7013829196871619
881,0,1.0,0.0,0.5,1.0,0.0,0.0,4.661819e-06,0.7844078135337658,0.478167568120732
882,0,1.0,0.0,0.5166666666666667,1.0,0.0,0.0,4.872692e-07,0.7844078762843056,0.4858367169123176
883,0,1.0,0.0,0.5833333333333334,1.0,0.0,0.0,6.229189e-07,0.7844078762680117,0.41836861361448663
884,0,1.0,0.0,0.35,0.0,0.0,0.0,0.001402272,0.7844078762064244,0.5641016818646687
885,0,1.0,0.0,0.5333333333333333,1.0,0.0,0.0,9.569371e-08,0.78440787628216,0.470530281044457
886,0,1.0,0.0,0.5833333333333334,1.0,0.0,0.0,5.774059e-09,0.784407876285447,0.45446024253929757
887,0,1.0,0.0,0.5333333333333333,1.0,0.0,0.0,1.074512e-06,0.7844078762852063,0.473095672557913
888,0,1.0,0.0,0.5666666666666667,1.0,0.0,0.0,2.2570815e-07,0.7844078736610621,0.44821334538616714
889,0,1.0,0.0,0.5333333333333333,1.0,0.0,0.0,0.061306372,0.7844078762854596,0.47529209935798694
890,0,1.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.01479323,0.7844078760586392,0.53134097132999
891,0,1.0,0.0,0.5166666666666667,1.0,0.0,0.0,3.6650065e-11,0.784407876200082,0.48363105503766274
892,0,1.0,0.0,0.45,0.0,0.0,0.0,9.90353e-10,0.7844078762088579,0.5220330591874498
893,0,1.0,0.0,0.5,1.0,0.0,0.0,7.330922e-07,0.784407876285407,0.46938439057670706
894,0,1.0,0.0,0.5333333333333333,1.0,0.0,0.0,5.3360392e-05,0.7844078762846912,0.4544551953821821
895,0,1.0,0.0,0.48333333333333334,0.0,0.0,0.0,1.9023669e-07,0.7844078762847175,0.5100038151101282
896,0,1.0,0.38333333333333336,0.8,0.0,0.0,0.0,0.0024073399,0.7844078192396944,0.6084373338075985
897,1,0.0,1.0,0.95,1.0,0.0,0.0,0.011849302,0.784407865127108,0.7979691353317063
898,1,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.99797827,0.7844078761888821,0.8577132013779554
899,1,0.0,1.0,0.95,1.0,0.0,0.0,0.04160232,0.7844072823556822,0.7965297485180344
900,1,1.0,1.0,0.95,1.0,1.0,1.0,0.9999913,0.7844078759293768,0.818366108246663
901,1,0.0,1.0,0.9666666666666667,1.0,0.0,0.0,6.554515e-05,0.7844075411105418,0.7974741716317142
